country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
PRK,"People using at least basic drinking water services, rural (% of rural population)",99.95708904,99.90149163,99.84589422,99.79029681,99.73469940000001,99.67910199,99.62350458,99.56790717,99.51230976,99.45671235,99.40111494,99.34551753,99.34551753,99.34551753,99.34551753,99.34551753
PRK,"People using at least basic drinking water services, urban (% of urban population)",99.97947804,99.96351651,99.94755498,99.93159345,99.91563192,99.89967039,99.88370887,99.86774734,99.85178581,99.83582428,99.81986275,99.80390122,99.80390122,99.80390122,99.80390122,99.80390122
PRK,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
PRK,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
PRK,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
PRK,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
PRK,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
PRK,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
PRK,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
PRK,Renewable internal freshwater resources per capita (cubic meters),,,2871.016663,,,,,2768.2188149999997,,,,,2695.739452,,2667.583678,
PRK,"Renewable internal freshwater resources, total (billion cubic meters)",,,67.0,,,,,67.0,,,,,67.0,,67.0,
PRK,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,
KOR,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
KOR,People using at least basic drinking water services (% of population),,,98.52745388,98.52745388,98.52745388,98.52745388,98.52745388,98.64606172,98.76466956,98.88327739,99.00188523,99.12049307,99.23910091,99.35770875,99.47631659,99.59492443
KOR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
KOR,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
KOR,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
KOR,People using safely managed drinking water services (% of population),,,96.76436909,96.76436909,96.76436909,96.76436909,96.76436909,97.00202863,97.23997957,97.47822190000001,97.71675562,97.95558072,98.02271307,98.02347666,98.02396236,98.02417019
KOR,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
KOR,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
KOR,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
KOR,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
KOR,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
KOR,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
KOR,Renewable internal freshwater resources per capita (cubic meters),,,1361.1157380000002,,,,,1332.0697189999998,,,,,1291.836452,,1277.916641,
KOR,"Renewable internal freshwater resources, total (billion cubic meters)",,,64.85,,,,,64.85,,,,,64.85,,64.85,
KOR,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,27.343186,,,30.80951828,,,,,,,,,,
XKX,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
XKX,People using at least basic drinking water services (% of population),,,,,,,,,,,,,,,,
XKX,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
XKX,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
XKX,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
XKX,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
XKX,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
XKX,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
XKX,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
XKX,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
XKX,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
XKX,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
XKX,Renewable internal freshwater resources per capita (cubic meters),,,,,,,,,,,,,,,,
XKX,"Renewable internal freshwater resources, total (billion cubic meters)",,,,,,,,,,,,,,,,
XKX,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,
KWT,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
KWT,People using at least basic drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
KWT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
KWT,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
KWT,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
KWT,People using safely managed drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
KWT,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
KWT,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
KWT,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
KWT,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
KWT,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
KWT,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
KWT,Renewable internal freshwater resources per capita (cubic meters),,,0.0,,,,,0.0,,,,,0.0,,0.0,
KWT,"Renewable internal freshwater resources, total (billion cubic meters)",,,0.0,,,,,0.0,,,,,0.0,,0.0,
KWT,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,183.5055306,,,,,,,,,,,,,
KGZ,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
KGZ,People using at least basic drinking water services (% of population),80.3243882,80.32394718,80.82483722,81.32552383,81.82643521,82.32715169,82.82808441,83.32883077,83.82959419,84.33056105,84.83517836,85.34319004,85.85468715,86.36888013,86.87712213,87.2686387
KGZ,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
KGZ,"People using at least basic drinking water services, rural (% of rural population)",72.54098571,72.54098571,73.19272782,73.84446992,74.49621202,75.14795413,75.79969623,76.45143833,77.10318044,77.75492254,78.40666464,79.05840675,79.71014885,80.36189095,81.01363306,81.66537516
KGZ,"People using at least basic drinking water services, urban (% of urban population)",94.59153385,94.59153385,94.81649721,95.04146057,95.26642393,95.49138729,95.71635066,95.94131402,96.16627738,96.39124074,96.61620409999999,96.84116746,97.06613082,97.29109418,97.49105072,97.35771431
KGZ,People using safely managed drinking water services (% of population),46.35087512,46.34982225,46.57822532,46.80610427,47.03451025,48.67899723,50.3446365,52.03040644,53.7368245,55.46437067,57.22191663,59.00884728,60.82541239,62.66956066,64.53350187,66.31041887
KGZ,"People using safely managed drinking water services, rural (% of rural population)",27.76874656,27.76874656,28.01823395,28.26772135,28.51720874,30.47123552,32.45482852,34.46798772,36.51071313,38.58300476,40.68486259,42.81628664,44.97727689,47.16783335,49.38795603,51.63764491
KGZ,"People using safely managed drinking water services, urban (% of urban population)",80.41232003,80.41232003,80.60356151,80.794803,80.98604449,82.06591308,83.1499686,84.23821107,85.33064049,86.42725685,87.52806015,88.6330504,89.74222759,90.85559172,91.9495574,92.72979479
KGZ,People with basic handwashing facilities including soap and water (% of population),,,,,,,89.16383,89.16369,89.16356,89.16349,89.16476,89.16736999999999,89.17145,89.1768,89.18361999999999,89.19178000000001
KGZ,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999,86.80386999999999
KGZ,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999,93.49136999999999
KGZ,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
KGZ,Renewable internal freshwater resources per capita (cubic meters),,,9804.235879,,,,,9287.4497,,,,,8726.280497,,8384.885614,
KGZ,"Renewable internal freshwater resources, total (billion cubic meters)",,,48.93,,,,,48.93,,,,,48.93,,48.93,
KGZ,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",0.31796462600000003,,,,,,0.516301411,,,,,,,,,
LAO,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LAO,People using at least basic drinking water services (% of population),45.82926228,48.31637439,50.78637014,53.23627251,55.66572726,58.07126813,60.44511571,62.78488413,65.09057339,67.36084938,69.59517813,71.79367773,73.95585825,76.08188187,78.38469639,80.44735551
LAO,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LAO,"People using at least basic drinking water services, rural (% of rural population)",37.03722038,39.45826701,41.87931364,44.30036027,46.7214069,49.14245353,51.56350016,53.98454679,56.40559342,58.82664005,61.24768668,63.66873331,66.08977994,68.51082657,70.93187320000001,73.35291983
LAO,"People using at least basic drinking water services, urban (% of urban population)",77.04287131,77.98350242,78.92413354,79.86476466,80.80539577,81.74602689,82.68665801,83.62728913,84.56792024,85.50855136,86.44918248,87.38981359,88.33044471,89.27107583,90.77907617,91.72562321
LAO,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
LAO,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LAO,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LAO,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LAO,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LAO,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LAO,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LAO,Renewable internal freshwater resources per capita (cubic meters),,,34635.354660000005,,,,,32001.145589999996,,,,,29679.654580000002,,28952.02343,
LAO,"Renewable internal freshwater resources, total (billion cubic meters)",,,190.4,,,,,190.4,,,,,190.4,,190.4,
LAO,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,1.38796337,,,,,,,,,,
LVA,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LVA,People using at least basic drinking water services (% of population),97.65262407,97.64879162,97.71357759,97.78019233,97.85105207,97.92152986,97.98853913,98.05495032,98.12163681,98.18850547,98.25561036,98.32299025,98.39064514,98.45857504,98.52691473,98.59556082
LVA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LVA,"People using at least basic drinking water services, rural (% of rural population)",95.42302198,95.42302198,95.62065934,95.8182967,96.01593407,96.21357143,96.41120879,96.60884615,96.80648352,97.00412088,97.20175824,97.39939559999999,97.59703297,97.79467033,97.99230769,98.18994505
LVA,"People using at least basic drinking water services, urban (% of urban population)",98.69862115,98.69862115,98.70528462,98.71194808,98.71861154,98.725275,98.73193846,98.73860192,98.74526538,98.75192885,98.75859231,98.76525577,98.77191923,98.77858269,98.78524615,98.79190962
LVA,People using safely managed drinking water services (% of population),81.22158933,81.21746025,81.2701877,81.3248374,81.38422889,81.44330500000001,81.49842062,81.5527621,81.60733913,81.66203359999999,81.71690664,81.77200676,81.82733394,81.87448221,81.90283962,81.93607128
LVA,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LVA,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LVA,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LVA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LVA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LVA,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LVA,Renewable internal freshwater resources per capita (cubic meters),,,7332.784168000001,,,,,7698.862668000001,,,,,8327.11094,,8496.415355,
LVA,"Renewable internal freshwater resources, total (billion cubic meters)",,,16.94,,,,,16.94,,,,,16.94,,16.94,
LVA,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,76.56723665,,,,,144.99413669999998,,,,,105.93479450000001,114.11820829999999,,
LBN,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LBN,People using at least basic drinking water services (% of population),85.39440026,85.8519864,86.30957254,86.76715868,87.22474482,87.68233097,88.13991711,88.59750325,89.05508939,89.51267554,89.97026168,90.42784782,90.88543396,91.34302011,91.80060625,92.25819239
LBN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LBN,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LBN,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LBN,People using safely managed drinking water services (% of population),43.98826017,44.22397139,44.45968262,44.69539384,44.93110506,45.16681628,45.402527500000005,45.63823872,45.87394994,46.10966116,46.34537238,46.5810836,46.81679482,47.05250604,47.28821726,47.52392848
LBN,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LBN,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LBN,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LBN,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LBN,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LBN,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LBN,Renewable internal freshwater resources per capita (cubic meters),,,1362.538204,,,,,1174.609063,,,,,976.3233453,,856.6412631000001,
LBN,"Renewable internal freshwater resources, total (billion cubic meters)",,,4.8,,,,,4.8,,,,,4.8,,4.8,
LBN,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",17.35217288,,,,,24.26803816,,,,,,,,,,
LSO,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LSO,People using at least basic drinking water services (% of population),66.36987879,66.72033451,67.07293477,67.42745063,67.78431359999999,68.14263597,68.503069,68.84173584,69.18189808,69.52267554,69.86515582,70.20867797,70.55345479,70.89882855,71.2454473,71.59287175
LSO,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LSO,"People using at least basic drinking water services, rural (% of rural population)",62.05263346,62.29385893,62.5350844,62.77630987,63.01753533,63.2587608,63.49998627,63.74121174,63.98243721,64.22366267,64.46488814,64.70611361,64.94733908,65.18856454,65.42979001,65.67101548
LSO,"People using at least basic drinking water services, urban (% of urban population)",84.13798914,84.35234093,84.56669272,84.78104451,84.99539631,85.20974809999998,85.42409989,85.63845168,85.85280347,86.06715526,86.28150706,86.49585885,86.71021064,86.92456243,87.13891422,87.35326601
LSO,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
LSO,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LSO,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LSO,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,1.95973,1.98616,2.01297,2.03998,2.06737,2.09501
LSO,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,0.65115,0.65115,0.65115,0.65115,0.65115,0.65115
LSO,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,5.9377,5.9377,5.9377,5.9377,5.9377,5.9377
LSO,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LSO,Renewable internal freshwater resources per capita (cubic meters),,,2749.286132,,,,,2638.3666949999997,,,,,2502.478554,,2437.336453,
LSO,"Renewable internal freshwater resources, total (billion cubic meters)",,,5.23,,,,,5.23,,,,,5.23,,5.23,
LSO,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",37.17737083,,,,,,,,,,,,,,,
LBR,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LBR,People using at least basic drinking water services (% of population),61.7105199,62.27852344,62.8434618,63.40476505,63.96269701,64.51698329,65.06762389,65.61486679,66.15845345,66.70004576,67.23953279,67.77680358,68.3115256,68.84382003,69.37357591,69.90047658
LBR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LBR,"People using at least basic drinking water services, rural (% of rural population)",49.07756264,49.78414096,50.49071928,51.197297600000006,51.90387592,52.61045424,53.31703256,54.02361088,54.7301892,55.43676752,56.14334584,56.84992416,57.55650247,58.26308079,58.96965911,59.67623743
LBR,"People using at least basic drinking water services, urban (% of urban population)",77.57445479,77.75267336,77.93089193,78.10911049,78.28732906,78.46554762,78.64376619,78.82198475,79.00020332,79.17842188,79.35664045,79.53485901,79.71307758,79.89129614,80.06951471,80.24773327
LBR,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
LBR,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LBR,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LBR,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,1.15062,1.1548100000000001,1.1590799999999999,1.16341,1.16783,1.1723299999999999,1.1769
LBR,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,0.59905,0.59905,0.59905,0.59905,0.59905,0.59905,0.59905
LBR,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,1.7617,1.7617,1.7617,1.7617,1.7617,1.7617,1.7617
LBR,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LBR,Renewable internal freshwater resources per capita (cubic meters),,,65298.38259,,,,,56932.49969,,,,,47829.00557,,45550.43948,
LBR,"Renewable internal freshwater resources, total (billion cubic meters)",,,200.0,,,,,200.0,,,,,200.0,,200.0,
LBR,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",13.37799485,,,,,,,,,,,,,,,
LBY,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LBY,People using at least basic drinking water services (% of population),,,,,,,,,,,96.75,96.75,96.75,96.75,96.75,96.75
LBY,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LBY,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LBY,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LBY,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
LBY,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LBY,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LBY,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LBY,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LBY,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LBY,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LBY,Renewable internal freshwater resources per capita (cubic meters),,,126.63918600000001,,,,,117.24582190000001,,,,,112.93495690000002,,112.82846780000001,
LBY,"Renewable internal freshwater resources, total (billion cubic meters)",,,0.7,,,,,0.7,,,,,0.7,,0.7,
LBY,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",11.14817653,,,,,12.79843406,,,,,,,10.98541652,,,
LIE,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LIE,People using at least basic drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LIE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LIE,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LIE,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LIE,People using safely managed drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LIE,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LIE,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LIE,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LIE,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LIE,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LIE,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LIE,Renewable internal freshwater resources per capita (cubic meters),,,,,,,,,,,,,,,,
LIE,"Renewable internal freshwater resources, total (billion cubic meters)",,,,,,,,,,,,,,,,
LIE,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,
LTU,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LTU,People using at least basic drinking water services (% of population),90.04549146,90.55959392,91.07064801,91.58326793,92.0974537,92.62514465,93.16455722,93.70274809,94.23971726,94.76662299,95.28524026,95.80532012,96.32837588,96.85404916,97.38187538,97.38087004
LTU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LTU,"People using at least basic drinking water services, rural (% of rural population)",77.16680043,78.26952377,79.37224711,80.47497045,81.57769379,82.68041714,83.78314048,84.88586382,85.98858716,87.09131049999999,88.19403384,89.29675719,90.39948053,91.50220387,92.60492721,92.60492721
LTU,"People using at least basic drinking water services, urban (% of urban population)",96.39274470000001,96.63511524,96.87748578,97.11985632,97.36222686,97.60459739,97.84696793,98.08933847,98.33170901,98.57407955,98.81645009,99.05882063,99.30119117,99.54356171,99.78593225,99.78593225
LTU,People using safely managed drinking water services (% of population),70.77204853,71.17611190000001,71.57777937,71.98067752,73.57936451,75.20235494,76.84870312,78.5080207,80.18026014,81.85773659,83.54161465,85.24024756,86.95505827,88.68583444,90.43224649,91.69440006
LTU,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LTU,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LTU,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LTU,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LTU,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LTU,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LTU,Renewable internal freshwater resources per capita (cubic meters),,,4490.182735,,,,,4784.460962,,,,,5174.422555,,5272.191373,
LTU,"Renewable internal freshwater resources, total (billion cubic meters)",,,15.46,,,,,15.46,,,,,15.46,,15.46,
LTU,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,9.33795176,,,,,,18.451859,,,,62.84125016,,,,
LUX,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
LUX,People using at least basic drinking water services (% of population),99.92108,99.924215,99.92649499999999,99.928715,99.930885,99.93299,99.935045,99.937045,99.939,99.94089,99.942735,99.94453,99.946235,99.94784,99.94936,99.9508
LUX,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
LUX,"People using at least basic drinking water services, rural (% of rural population)",99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5
LUX,"People using at least basic drinking water services, urban (% of urban population)",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LUX,People using safely managed drinking water services (% of population),98.10212992,98.11098316,98.11742188,98.12369116,98.12981924,98.13576376,98.14156708,98.14721508,98.152736,98.15807336,98.16328364,98.16835272,98.17316764,98.17770016,98.18199264,98.1860592
LUX,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
LUX,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
LUX,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
LUX,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
LUX,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
LUX,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
LUX,Renewable internal freshwater resources per capita (cubic meters),,,2241.273043,,,,,2083.363716,,,,,1883.430707,,1797.529835,
LUX,"Renewable internal freshwater resources, total (billion cubic meters)",,,1.0,,,,,1.0,,,,,1.0,,1.0,
LUX,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,1221.827395,1307.615973,,
MAC,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
MAC,People using at least basic drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MAC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
MAC,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
MAC,"People using at least basic drinking water services, urban (% of urban population)",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MAC,People using safely managed drinking water services (% of population),99.97,99.97,99.97,99.97,99.97212121,99.97424242,99.97636364,99.97848485,99.98060606,99.98272727,99.98484848,99.9869697,99.98909091,99.99121212,99.99333333,99.99545455
MAC,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
MAC,"People using safely managed drinking water services, urban (% of urban population)",99.96242424,99.96242424,99.96242424,99.96242424,99.96606061,99.96969697,99.97333333,99.9769697,99.98060606,99.98424242,99.98787879,99.99151515,99.99515152,99.99878788,100.0,100.0
MAC,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
MAC,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
MAC,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
MAC,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
MAC,Renewable internal freshwater resources per capita (cubic meters),,,,,,,,,,,,,,,,
MAC,"Renewable internal freshwater resources, total (billion cubic meters)",,,,,,,,,,,,,,,,
MAC,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,
MDG,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
